date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:37:41	79534/79534	---M-Z	200	added ('OK')	text/html	etag:%22136ae-5b26b72353f03-gzip%22	https://motaadmin.dexignlab.com/xhtml/email-compose.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/email-compose.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:41	108266/108266	---M-Z	200	added ('OK')	text/html	etag:%221a6ea-5b26b724118de-gzip%22	https://motaadmin.dexignlab.com/xhtml/email-inbox.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/email-inbox.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:41	82772/82772	---M-Z	200	added ('OK')	text/html	etag:%2214354-5b26b724bd444-gzip%22	https://motaadmin.dexignlab.com/xhtml/email-read.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/email-read.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:42	76896/76896	---M-Z	200	added ('OK')	text/html	etag:%2212c60-5b26b7199b542-gzip%22	https://motaadmin.dexignlab.com/xhtml/app-calender.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/app-calender.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:42	82026/82026	---M-Z	200	added ('OK')	text/html	etag:%221406a-5b26b7214156b-gzip%22	https://motaadmin.dexignlab.com/xhtml/ecom-product-grid.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ecom-product-grid.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:42	87873/87873	---M-Z	200	added ('OK')	text/html	etag:%2215741-5b26b721de671-gzip%22	https://motaadmin.dexignlab.com/xhtml/ecom-product-list.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ecom-product-list.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:42	78963/78963	---M-Z	200	added ('OK')	text/html	etag:%2213473-5b26b720a8580-gzip%22	https://motaadmin.dexignlab.com/xhtml/ecom-product-detail.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ecom-product-detail.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:42	112445/112445	---M-Z	200	added ('OK')	text/html	etag:%221b73d-5b26b722b60f7-gzip%22	https://motaadmin.dexignlab.com/xhtml/ecom-product-order.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ecom-product-order.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:43	87286/87286	---M-Z	200	added ('OK')	text/html	etag:%22154f6-5b26b71ea7a5d-gzip%22	https://motaadmin.dexignlab.com/xhtml/ecom-checkout.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ecom-checkout.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:43	79003/79003	---M-Z	200	added ('OK')	text/html	etag:%221349b-5b26b72005954-gzip%22	https://motaadmin.dexignlab.com/xhtml/ecom-invoice.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ecom-invoice.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:43	126244/126244	---M-Z	200	added ('OK')	text/html	etag:%221ed24-5b26b71f54fce-gzip%22	https://motaadmin.dexignlab.com/xhtml/ecom-customers.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/ecom-customers.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:43	76411/76411	---M-Z	200	added ('OK')	text/html	etag:%2212a7b-5b26b71c420a5-gzip%22	https://motaadmin.dexignlab.com/xhtml/chart-flot.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/chart-flot.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:44	74665/74665	---M-Z	200	added ('OK')	text/html	etag:%22123a9-5b26b71cda38b-gzip%22	https://motaadmin.dexignlab.com/xhtml/chart-morris.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/chart-morris.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
17:37:44	79061/79061	---M-Z	200	added ('OK')	text/html	etag:%22134d5-5b26b71baaac4-gzip%22	https://motaadmin.dexignlab.com/xhtml/chart-chartjs.html	E:/xampp/htdocs/testprojek/motaadmin.dexignlab.com/xhtml/chart-chartjs.html	(from https://motaadmin.dexignlab.com/xhtml/index.html)
